time,event,amount
2024-05-03T19:53:05,Loss,$-1325.00
2024-05-03T19:53:05,Strategy,$147630.00
2024-05-03T19:53:05,Account,$397630.00
2024-05-03T21:04:22,Loss,$-1600.00
2024-05-03T21:04:22,Strategy,$146030.00
2024-05-03T21:04:22,Account,$396030.00
2024-05-03T21:35:10,Profit,$50.00
2024-05-03T21:35:10,Strategy,$146080.00
2024-05-03T21:35:10,Account,$396080.00
2024-05-03T21:58:24,Exit on session close,18003.00
2024-05-03T21:58:24,Loss,$-500.00
2024-05-03T21:58:24,Strategy,$145580.00
2024-05-03T21:58:24,Account,$395580.00
2024-05-06T10:12:02,Loss,$-700.00
2024-05-06T10:12:02,Strategy,$144880.00
2024-05-06T10:12:02,Account,$394880.00
2024-05-06T15:59:55,Loss,$-1700.00
2024-05-06T15:59:55,Strategy,$143180.00
2024-05-06T15:59:55,Account,$393180.00
2024-05-06T17:07:19,Loss,$-500.00
2024-05-06T17:07:19,Strategy,$142680.00
2024-05-06T17:07:19,Account,$392680.00
2024-05-06T17:23:11,Loss,$-1875.00
2024-05-06T17:23:11,Strategy,$140805.00
2024-05-06T17:23:11,Account,$390805.00
2024-05-06T19:15:29,Profit,$25.00
2024-05-06T19:15:29,Strategy,$140830.00
2024-05-06T19:15:29,Account,$390830.00
2024-05-06T21:38:00,Loss,$-1725.00
2024-05-06T21:38:00,Strategy,$139105.00
2024-05-06T21:38:00,Account,$389105.00
2024-05-07T04:05:34,Loss,$-600.00
2024-05-07T04:05:34,Strategy,$138505.00
2024-05-07T04:05:34,Account,$388505.00
2024-05-07T10:14:30,Profit,$440.00
2024-05-07T10:14:30,Strategy,$138945.00
2024-05-07T10:14:30,Account,$390725.00
2024-05-07T10:14:36,Profit,$880.00
2024-05-07T10:14:36,Strategy,$139825.00
2024-05-07T10:14:36,Account,$389825.00
2024-05-07T13:42:14,Profit,$425.00
2024-05-07T13:42:14,Strategy,$140250.00
2024-05-07T13:42:14,Account,$390250.00
2024-05-07T15:51:05,Profit,$440.00
2024-05-07T15:51:05,Strategy,$140690.00
2024-05-07T15:51:05,Account,$392490.00
2024-05-07T15:51:05,Profit,$1300.00
2024-05-07T15:51:05,Strategy,$141990.00
2024-05-07T15:51:05,Account,$391990.00
2024-05-07T16:02:52,Loss,$-75.00
2024-05-07T16:02:52,Strategy,$141915.00
2024-05-07T16:02:52,Account,$391915.00
2024-05-07T18:40:08,Loss,$-775.00
2024-05-07T18:40:08,Strategy,$141140.00
2024-05-07T18:40:08,Account,$391140.00
2024-05-07T19:00:34,Loss,$-325.00
2024-05-07T19:00:34,Strategy,$140815.00
2024-05-07T19:00:34,Account,$390815.00
2024-05-07T19:24:21,Loss,$-2000.00
2024-05-07T19:24:21,Strategy,$138815.00
2024-05-07T19:24:21,Account,$388815.00
2024-05-07T19:59:24,Profit,$625.00
2024-05-07T19:59:24,Strategy,$139440.00
2024-05-07T19:59:24,Account,$389440.00
2024-05-07T20:11:44,Loss,$-1200.00
2024-05-07T20:11:44,Strategy,$138240.00
2024-05-07T20:11:44,Account,$388240.00
2024-05-07T20:21:22,Loss,$-75.00
2024-05-07T20:21:22,Strategy,$138165.00
2024-05-07T20:21:22,Account,$388165.00
2024-05-07T20:37:55,Loss,$-400.00
2024-05-07T20:37:55,Strategy,$137765.00
2024-05-07T20:37:55,Account,$387765.00
2024-05-07T21:49:58,Loss,$-1575.00
2024-05-07T21:49:58,Strategy,$136190.00
2024-05-07T21:49:58,Account,$386190.00
2024-05-07T21:55:37,Loss,$-600.00
2024-05-07T21:55:37,Strategy,$135590.00
2024-05-07T21:55:37,Account,$385590.00
2024-05-08T13:08:29,Profit,$440.00
2024-05-08T13:08:29,Strategy,$136030.00
2024-05-08T13:08:29,Account,$387750.00
2024-05-08T13:38:35,Profit,$720.00
2024-05-08T13:38:35,Strategy,$136750.00
2024-05-08T13:38:35,Account,$388820.00
2024-05-08T13:38:53,Profit,$1695.00
2024-05-08T13:38:53,Strategy,$138445.00
2024-05-08T13:38:53,Account,$388445.00
2024-05-08T17:11:44,Profit,$440.00
2024-05-08T17:11:44,Strategy,$138885.00
2024-05-08T17:11:44,Account,$390605.00
2024-05-08T17:15:16,Profit,$720.00
2024-05-08T17:15:16,Strategy,$139605.00
2024-05-08T17:15:16,Account,$391780.00
2024-05-08T17:16:50,Profit,$830.00
2024-05-08T17:16:50,Strategy,$140435.00
2024-05-08T17:16:50,Account,$392155.00
2024-05-08T17:16:50,Profit,$1480.00
2024-05-08T17:16:50,Strategy,$141915.00
2024-05-08T17:16:50,Account,$391915.00
2024-05-08T18:35:38,Profit,$575.00
2024-05-08T18:35:38,Strategy,$142490.00
2024-05-08T18:35:38,Account,$392490.00
2024-05-08T19:01:49,Profit,$440.00
2024-05-08T19:01:49,Strategy,$142930.00
2024-05-08T19:01:49,Account,$394230.00
2024-05-08T19:01:49,Profit,$1020.00
2024-05-08T19:01:49,Strategy,$143950.00
2024-05-08T19:01:49,Account,$393950.00
2024-05-09T03:54:10,Loss,$-1550.00
2024-05-09T03:54:10,Strategy,$142400.00
2024-05-09T03:54:10,Account,$392400.00
2024-05-09T08:59:37,Profit,$440.00
2024-05-09T08:59:37,Strategy,$142840.00
2024-05-09T08:59:37,Account,$394580.00
2024-05-09T09:00:01,Profit,$1380.00
2024-05-09T09:00:01,Strategy,$144220.00
2024-05-09T09:00:01,Account,$394220.00
2024-05-09T11:18:48,Profit,$440.00
2024-05-09T11:18:48,Strategy,$144660.00
2024-05-09T11:18:48,Account,$396240.00
2024-05-09T11:18:48,Profit,$820.00
2024-05-09T11:18:48,Strategy,$145480.00
2024-05-09T11:18:48,Account,$395480.00
2024-05-09T15:38:22,Profit,$250.00
2024-05-09T15:38:22,Strategy,$145730.00
2024-05-09T15:38:22,Account,$395730.00
2024-05-09T16:14:34,Profit,$440.00
2024-05-09T16:14:34,Strategy,$146170.00
2024-05-09T16:14:34,Account,$398050.00
2024-05-09T16:15:08,Profit,$1480.00
2024-05-09T16:15:08,Strategy,$147650.00
2024-05-09T16:15:08,Account,$397650.00
2024-05-09T16:20:26,Loss,$-500.00
2024-05-09T16:20:26,Strategy,$147150.00
2024-05-09T16:20:26,Account,$397150.00
2024-05-09T16:30:42,Loss,$-1450.00
2024-05-09T16:30:42,Strategy,$145700.00
2024-05-09T16:30:42,Account,$395700.00
2024-05-09T17:47:05,Profit,$440.00
2024-05-09T17:47:05,Strategy,$146140.00
2024-05-09T17:47:05,Account,$397900.00
2024-05-09T17:47:21,Profit,$1340.00
2024-05-09T17:47:21,Strategy,$147480.00
2024-05-09T17:47:21,Account,$397480.00
2024-05-09T18:36:14,Loss,$-1150.00
2024-05-09T18:36:14,Strategy,$146330.00
2024-05-09T18:36:14,Account,$396330.00
2024-05-09T20:07:13,Profit,$25.00
2024-05-09T20:07:13,Strategy,$146355.00
2024-05-09T20:07:13,Account,$396355.00
2024-05-09T21:59:57,Loss,$-1450.00
2024-05-09T21:59:57,Strategy,$144905.00
2024-05-09T21:59:57,Account,$394905.00
2024-05-10T14:49:15,Profit,$440.00
2024-05-10T14:49:15,Strategy,$145345.00
2024-05-10T14:49:15,Account,$397065.00
2024-05-10T15:00:23,Profit,$720.00
2024-05-10T15:00:23,Strategy,$146065.00
2024-05-10T15:00:23,Account,$398210.00
2024-05-10T15:00:31,Profit,$1620.00
2024-05-10T15:00:31,Strategy,$147685.00
2024-05-10T15:00:31,Account,$397685.00
2024-05-10T16:30:46,Profit,$440.00
2024-05-10T16:30:46,Strategy,$148125.00
2024-05-10T16:30:46,Account,$399785.00
2024-05-10T16:31:48,Profit,$1320.00
2024-05-10T16:31:48,Strategy,$149445.00
2024-05-10T16:31:48,Account,$399445.00
2024-05-10T16:53:43,Profit,$440.00
2024-05-10T16:53:43,Strategy,$149885.00
2024-05-10T16:53:43,Account,$402025.00
2024-05-10T16:54:10,Profit,$720.00
2024-05-10T16:54:10,Strategy,$150605.00
2024-05-10T16:54:10,Account,$402765.00
2024-05-10T16:55:17,Profit,$830.00
2024-05-10T16:55:17,Strategy,$151435.00
2024-05-10T16:55:17,Account,$403105.00
2024-05-10T16:55:17,Profit,$1350.00
2024-05-10T16:55:17,Strategy,$152785.00
2024-05-10T16:55:17,Account,$402785.00
2024-05-10T18:48:11,Loss,$-1300.00
2024-05-10T18:48:11,Strategy,$151485.00
2024-05-10T18:48:11,Account,$401485.00
2024-05-10T21:59:57,Exit on session close,18253.30
2024-05-10T21:59:45,Loss,$-5.00
2024-05-10T21:59:45,Strategy,$151480.00
2024-05-10T21:59:45,Account,$401480.00
2024-05-13T17:30:04,Profit,$440.00
2024-05-13T17:30:04,Strategy,$151920.00
2024-05-13T17:30:04,Account,$403780.00
2024-05-13T17:30:25,Profit,$1660.00
2024-05-13T17:30:25,Strategy,$153580.00
2024-05-13T17:30:25,Account,$403580.00
2024-05-13T21:33:23,Loss,$-1125.00
2024-05-13T21:33:23,Strategy,$152455.00
2024-05-13T21:33:23,Account,$402455.00
2024-05-14T14:30:01,Profit,$3225.00
2024-05-14T14:30:01,Strategy,$155680.00
2024-05-14T14:30:01,Account,$405680.00
2024-05-14T14:49:06,Loss,$-1375.00
2024-05-14T14:49:06,Strategy,$154305.00
2024-05-14T14:49:06,Account,$404305.00
2024-05-14T16:07:52,Loss,$-1350.00
2024-05-14T16:07:52,Strategy,$152955.00
2024-05-14T16:07:52,Account,$402955.00
2024-05-14T16:36:03,Profit,$440.00
2024-05-14T16:36:03,Strategy,$153395.00
2024-05-14T16:36:03,Account,$405215.00
2024-05-14T16:36:31,Profit,$720.00
2024-05-14T16:36:31,Strategy,$154115.00
2024-05-14T16:36:31,Account,$406260.00
2024-05-14T16:36:53,Profit,$1875.00
2024-05-14T16:36:53,Strategy,$155990.00
2024-05-14T16:36:53,Account,$405990.00
2024-05-14T16:52:14,Loss,$-2150.00
2024-05-14T16:52:14,Strategy,$153840.00
2024-05-14T16:52:14,Account,$403840.00
2024-05-14T18:50:44,Profit,$175.00
2024-05-14T18:50:44,Strategy,$154015.00
2024-05-14T18:50:44,Account,$404015.00
2024-05-15T03:26:03,Loss,$-775.00
2024-05-15T03:26:03,Strategy,$153240.00
2024-05-15T03:26:03,Account,$403240.00
2024-05-15T09:35:51,Profit,$440.00
2024-05-15T09:35:51,Strategy,$153680.00
2024-05-15T09:35:51,Account,$405480.00
2024-05-15T09:45:01,Profit,$1360.00
2024-05-15T09:45:01,Strategy,$155040.00
2024-05-15T09:45:01,Account,$405040.00
2024-05-15T14:36:04,Profit,$225.00
2024-05-15T14:36:04,Strategy,$155265.00
2024-05-15T14:36:04,Account,$405265.00
2024-05-15T14:48:55,Loss,$-2200.00
2024-05-15T14:48:55,Strategy,$153065.00
2024-05-15T14:48:55,Account,$403065.00
2024-05-15T15:30:00,Loss,$-1775.00
2024-05-15T15:30:00,Strategy,$151290.00
2024-05-15T15:30:00,Account,$401290.00
2024-05-15T15:32:21,Loss,$-2250.00
2024-05-15T15:32:21,Strategy,$149040.00
2024-05-15T15:32:21,Account,$399040.00
2024-05-15T17:33:33,Loss,$-1650.00
2024-05-15T17:33:33,Strategy,$147390.00
2024-05-15T17:33:33,Account,$397390.00
2024-05-15T19:29:56,Loss,$-1725.00
2024-05-15T19:29:56,Strategy,$145665.00
2024-05-15T19:29:56,Account,$395665.00
2024-05-15T22:05:00,Profit,$525.00
2024-05-15T22:05:00,Strategy,$146190.00
2024-05-15T22:05:00,Account,$396190.00
2024-05-16T08:01:40,Profit,$175.00
2024-05-16T08:01:40,Strategy,$146365.00
2024-05-16T08:01:40,Account,$396365.00
2024-05-16T10:39:32,Loss,$-1275.00
2024-05-16T10:39:32,Strategy,$145090.00
2024-05-16T10:39:32,Account,$395090.00
2024-05-16T14:36:50,Profit,$1000.00
2024-05-16T14:36:50,Strategy,$146090.00
2024-05-16T14:36:50,Account,$396090.00
2024-05-16T17:21:25,Profit,$675.00
2024-05-16T17:21:25,Strategy,$146765.00
2024-05-16T17:21:25,Account,$396765.00
2024-05-16T17:44:46,Loss,$-500.00
2024-05-16T17:44:46,Strategy,$146265.00
2024-05-16T17:44:46,Account,$396265.00
2024-05-16T18:01:13,Profit,$875.00
2024-05-16T18:01:13,Strategy,$147140.00
2024-05-16T18:01:13,Account,$397140.00
2024-05-16T18:43:27,Loss,$-900.00
2024-05-16T18:43:27,Strategy,$146240.00
2024-05-16T18:43:27,Account,$396240.00
2024-05-16T19:21:07,Profit,$440.00
2024-05-16T19:21:07,Strategy,$146680.00
2024-05-16T19:21:07,Account,$398440.00
2024-05-16T19:22:00,Profit,$720.00
2024-05-16T19:22:00,Strategy,$147400.00
2024-05-16T19:22:00,Account,$399515.00
2024-05-16T19:22:05,Profit,$830.00
2024-05-16T19:22:05,Strategy,$148230.00
2024-05-16T19:22:05,Account,$399840.00
2024-05-16T19:22:12,Profit,$1690.00
2024-05-16T19:22:12,Strategy,$149920.00
2024-05-16T19:22:12,Account,$399920.00
2024-05-16T19:25:12,Loss,$-425.00
2024-05-16T19:25:12,Strategy,$149495.00
2024-05-16T19:25:12,Account,$399495.00
2024-05-16T19:32:10,Loss,$-1800.00
2024-05-16T19:32:10,Strategy,$147695.00
2024-05-16T19:32:10,Account,$397695.00
2024-05-16T19:51:30,Loss,$-625.00
2024-05-16T19:51:30,Strategy,$147070.00
2024-05-16T19:51:30,Account,$397070.00
2024-05-16T21:59:14,Profit,$440.00
2024-05-16T21:59:14,Strategy,$147510.00
2024-05-16T21:59:14,Account,$399170.00
2024-05-16T21:59:47,Profit,$1300.00
2024-05-16T21:59:47,Strategy,$148810.00
2024-05-16T21:59:47,Account,$398810.00
2024-05-17T15:57:46,Profit,$440.00
2024-05-17T15:57:46,Strategy,$149250.00
2024-05-17T15:57:46,Account,$401010.00
2024-05-17T15:58:00,Profit,$1520.00
2024-05-17T15:58:00,Strategy,$150770.00
2024-05-17T15:58:00,Account,$400770.00
2024-05-17T16:13:09,Loss,$-425.00
2024-05-17T16:13:09,Strategy,$150345.00
2024-05-17T16:13:09,Account,$400345.00
2024-05-17T18:43:21,Profit,$440.00
2024-05-17T18:43:21,Strategy,$150785.00
2024-05-17T18:43:21,Account,$402625.00
2024-05-17T18:45:18,Profit,$720.00
2024-05-17T18:45:18,Strategy,$151505.00
2024-05-17T18:45:18,Account,$403605.00
2024-05-17T18:45:21,Profit,$1620.00
2024-05-17T18:45:21,Strategy,$153125.00
2024-05-17T18:45:21,Account,$403125.00
2024-05-17T20:04:58,Profit,$700.00
2024-05-17T20:04:58,Strategy,$153825.00
2024-05-17T20:04:58,Account,$403825.00
2024-05-17T21:59:31,Loss,$-925.00
2024-05-17T21:59:31,Strategy,$152900.00
2024-05-17T21:59:31,Account,$402900.00
2024-05-20T16:42:54,Loss,$-2075.00
2024-05-20T16:42:54,Strategy,$150825.00
2024-05-20T16:42:54,Account,$400825.00
2024-05-20T17:16:33,Profit,$440.00
2024-05-20T17:16:33,Strategy,$151265.00
2024-05-20T17:16:33,Account,$403045.00
2024-05-20T17:16:38,Profit,$1100.00
2024-05-20T17:16:38,Strategy,$152365.00
2024-05-20T17:16:38,Account,$402365.00
2024-05-20T18:00:33,Loss,$-225.00
2024-05-20T18:00:33,Strategy,$152140.00
2024-05-20T18:00:33,Account,$402140.00
2024-05-21T00:00:00,Profit,$875.00
2024-05-21T00:00:00,Strategy,$153015.00
2024-05-21T00:00:00,Account,$403015.00
2024-05-21T12:02:30,Loss,$-125.00
2024-05-21T12:02:30,Strategy,$152890.00
2024-05-21T12:02:30,Account,$402890.00
2024-05-21T14:37:46,Profit,$440.00
2024-05-21T14:37:46,Strategy,$153330.00
2024-05-21T14:37:46,Account,$405070.00
2024-05-21T14:46:22,Profit,$1260.00
2024-05-21T14:46:22,Strategy,$154590.00
2024-05-21T14:46:22,Account,$404590.00
2024-05-21T15:32:30,Loss,$-1500.00
2024-05-21T15:32:30,Strategy,$153090.00
2024-05-21T15:32:30,Account,$403090.00
2024-05-21T15:47:07,Profit,$400.00
2024-05-21T15:47:07,Strategy,$153490.00
2024-05-21T15:47:07,Account,$403490.00
2024-05-21T19:27:51,Loss,$-1175.00
2024-05-21T19:27:51,Strategy,$152315.00
2024-05-21T19:27:51,Account,$402315.00
2024-05-21T21:54:40,Loss,$-1850.00
2024-05-21T21:54:40,Strategy,$150465.00
2024-05-21T21:54:40,Account,$400465.00
2024-05-22T12:27:17,Profit,$440.00
2024-05-22T12:27:17,Strategy,$150905.00
2024-05-22T12:27:17,Account,$402685.00
2024-05-22T12:30:37,Profit,$1520.00
2024-05-22T12:30:37,Strategy,$152425.00
2024-05-22T12:30:37,Account,$402425.00
2024-05-22T16:28:03,Loss,$-325.00
2024-05-22T16:28:03,Strategy,$152100.00
2024-05-22T16:28:03,Account,$402100.00
2024-05-22T16:58:00,Loss,$-1500.00
2024-05-22T16:58:00,Strategy,$150600.00
2024-05-22T16:58:00,Account,$400600.00
2024-05-22T18:51:44,Profit,$440.00
2024-05-22T18:51:44,Strategy,$151040.00
2024-05-22T18:51:44,Account,$402800.00
2024-05-22T18:52:48,Profit,$1060.00
2024-05-22T18:52:48,Strategy,$152100.00
2024-05-22T18:52:48,Account,$402100.00
2024-05-22T19:58:18,Loss,$-800.00
2024-05-22T19:58:18,Strategy,$151300.00
2024-05-22T19:58:18,Account,$401300.00
2024-05-22T20:00:12,Loss,$-1000.00
2024-05-22T20:00:12,Strategy,$150300.00
2024-05-22T20:00:12,Account,$400300.00
2024-05-22T20:00:28,Profit,$250.00
2024-05-22T20:00:28,Strategy,$150550.00
2024-05-22T20:00:28,Account,$400550.00
2024-05-22T20:02:40,Profit,$440.00
2024-05-22T20:02:40,Strategy,$150990.00
2024-05-22T20:02:40,Account,$402710.00
2024-05-22T20:03:06,Profit,$720.00
2024-05-22T20:03:06,Strategy,$151710.00
2024-05-22T20:03:06,Account,$403735.00
2024-05-22T20:03:26,Profit,$830.00
2024-05-22T20:03:26,Strategy,$152540.00
2024-05-22T20:03:26,Account,$404270.00
2024-05-22T20:03:27,Profit,$1430.00
2024-05-22T20:03:27,Strategy,$153970.00
2024-05-22T20:03:27,Account,$403970.00
2024-05-22T20:28:02,Profit,$440.00
2024-05-22T20:28:02,Strategy,$154410.00
2024-05-22T20:28:02,Account,$406170.00
2024-05-22T20:28:02,Profit,$920.00
2024-05-22T20:28:02,Strategy,$155330.00
2024-05-22T20:28:02,Account,$405330.00
2024-05-22T20:42:35,Loss,$-425.00
2024-05-22T20:42:35,Strategy,$154905.00
2024-05-22T20:42:35,Account,$404905.00
2024-05-22T21:19:23,Profit,$440.00
2024-05-22T21:19:23,Strategy,$155345.00
2024-05-22T21:19:23,Account,$406865.00
2024-05-22T21:19:28,Profit,$1400.00
2024-05-22T21:19:28,Strategy,$156745.00
2024-05-22T21:19:28,Account,$406745.00
2024-05-22T21:43:26,Profit,$440.00
2024-05-22T21:43:26,Strategy,$157185.00
2024-05-22T21:43:26,Account,$408885.00
2024-05-22T21:44:32,Profit,$1880.00
2024-05-22T21:44:32,Strategy,$159065.00
2024-05-22T21:44:32,Account,$409065.00
2024-05-22T22:04:05,Loss,$-2125.00
2024-05-22T22:04:05,Strategy,$156940.00
2024-05-22T22:04:05,Account,$406940.00
2024-05-22T22:20:07,Profit,$3675.00
2024-05-22T22:20:07,Strategy,$160615.00
2024-05-22T22:20:07,Account,$411120.00
2024-05-22T22:20:12,Profit,$2130.00
2024-05-22T22:20:12,Strategy,$162745.00
2024-05-22T22:20:12,Account,$412745.00
2024-05-22T22:20:38,Profit,$550.00
2024-05-22T22:20:38,Strategy,$163295.00
2024-05-22T22:20:38,Account,$413295.00
2024-05-22T22:22:18,Loss,$-550.00
2024-05-22T22:22:18,Strategy,$162745.00
2024-05-22T22:22:18,Account,$412745.00
2024-05-22T22:34:31,Profit,$440.00
2024-05-22T22:34:31,Strategy,$163185.00
2024-05-22T22:34:31,Account,$414965.00
2024-05-22T22:34:41,Profit,$720.00
2024-05-22T22:34:41,Strategy,$163905.00
2024-05-22T22:34:41,Account,$415720.00
2024-05-22T22:34:41,Profit,$1530.00
2024-05-22T22:34:41,Strategy,$165435.00
2024-05-22T22:34:41,Account,$415435.00
2024-05-23T08:36:51,Profit,$440.00
2024-05-23T08:36:51,Strategy,$165875.00
2024-05-23T08:36:51,Account,$417615.00
2024-05-23T08:36:51,Profit,$880.00
2024-05-23T08:36:51,Strategy,$166755.00
2024-05-23T08:36:51,Account,$416755.00
2024-05-23T11:23:07,Loss,$-1250.00
2024-05-23T11:23:07,Strategy,$165505.00
2024-05-23T11:23:07,Account,$415505.00
2024-05-23T15:24:25,Profit,$440.00
2024-05-23T15:24:25,Strategy,$165945.00
2024-05-23T15:24:25,Account,$417685.00
2024-05-23T15:27:30,Profit,$2040.00
2024-05-23T15:27:30,Strategy,$167985.00
2024-05-23T15:27:30,Account,$417985.00
2024-05-23T15:41:15,Profit,$440.00
2024-05-23T15:41:15,Strategy,$168425.00
2024-05-23T15:41:15,Account,$419965.00
2024-05-23T15:42:25,Profit,$1380.00
2024-05-23T15:42:25,Strategy,$169805.00
2024-05-23T15:42:25,Account,$419805.00
2024-05-23T15:45:01,Profit,$1550.00
2024-05-23T15:45:01,Strategy,$171355.00
2024-05-23T15:45:01,Account,$421355.00
2024-05-23T16:00:04,Loss,$-1750.00
2024-05-23T16:00:04,Strategy,$169605.00
2024-05-23T16:00:04,Account,$419605.00
2024-05-23T16:08:53,Loss,$-300.00
2024-05-23T16:08:53,Strategy,$169305.00
2024-05-23T16:08:53,Account,$419305.00
2024-05-23T16:27:47,Loss,$-2225.00
2024-05-23T16:27:47,Strategy,$167080.00
2024-05-23T16:27:47,Account,$417080.00
2024-05-23T16:32:16,Loss,$-1300.00
2024-05-23T16:32:16,Strategy,$165780.00
2024-05-23T16:32:16,Account,$415780.00
2024-05-23T17:15:43,Loss,$-725.00
2024-05-23T17:15:43,Strategy,$165055.00
2024-05-23T17:15:43,Account,$415055.00
2024-05-23T18:11:46,Profit,$440.00
2024-05-23T18:11:46,Strategy,$165495.00
2024-05-23T18:11:46,Account,$417195.00
2024-05-23T18:12:12,Profit,$1700.00
2024-05-23T18:12:12,Strategy,$167195.00
2024-05-23T18:12:12,Account,$417195.00
2024-05-23T18:45:15,Profit,$440.00
2024-05-23T18:45:15,Strategy,$167635.00
2024-05-23T18:45:15,Account,$419375.00
2024-05-23T18:47:37,Profit,$720.00
2024-05-23T18:47:37,Strategy,$168355.00
2024-05-23T18:47:37,Account,$420500.00
2024-05-23T18:47:45,Profit,$830.00
2024-05-23T18:47:45,Strategy,$169185.00
2024-05-23T18:47:45,Account,$420785.00
2024-05-23T18:48:23,Profit,$1420.00
2024-05-23T18:48:23,Strategy,$170605.00
2024-05-23T18:48:23,Account,$420605.00
2024-05-23T19:13:18,Loss,$-2125.00
2024-05-23T19:13:18,Strategy,$168480.00
2024-05-23T19:13:18,Account,$418480.00
2024-05-23T19:37:25,Profit,$440.00
2024-05-23T19:37:25,Strategy,$168920.00
2024-05-23T19:37:25,Account,$420740.00
2024-05-23T19:37:42,Profit,$720.00
2024-05-23T19:37:42,Strategy,$169640.00
2024-05-23T19:37:42,Account,$421890.00
2024-05-23T19:37:49,Profit,$830.00
2024-05-23T19:37:49,Strategy,$170470.00
2024-05-23T19:37:49,Account,$422100.00
2024-05-23T19:38:14,Profit,$1560.00
2024-05-23T19:38:14,Strategy,$172030.00
2024-05-23T19:38:14,Account,$422030.00
2024-05-23T19:43:31,Profit,$440.00
2024-05-23T19:43:31,Strategy,$172470.00
2024-05-23T19:43:31,Account,$424250.00
2024-05-23T19:45:32,Profit,$720.00
2024-05-23T19:45:32,Strategy,$173190.00
2024-05-23T19:45:32,Account,$425200.00
2024-05-23T19:45:32,Profit,$1620.00
2024-05-23T19:45:32,Strategy,$174810.00
2024-05-23T19:45:32,Account,$424810.00
2024-05-23T19:52:47,Profit,$440.00
2024-05-23T19:52:47,Strategy,$175250.00
2024-05-23T19:52:47,Account,$427090.00
2024-05-23T19:52:52,Profit,$1260.00
2024-05-23T19:52:52,Strategy,$176510.00
2024-05-23T19:52:52,Account,$426510.00
2024-05-23T19:56:54,Profit,$440.00
2024-05-23T19:56:54,Strategy,$176950.00
2024-05-23T19:56:54,Account,$428490.00
2024-05-23T19:57:03,Profit,$1020.00
2024-05-23T19:57:03,Strategy,$177970.00
2024-05-23T19:57:03,Account,$427970.00
2024-05-23T20:00:23,Loss,$-575.00
2024-05-23T20:00:23,Strategy,$177395.00
2024-05-23T20:00:23,Account,$427395.00
2024-05-23T20:05:51,Profit,$440.00
2024-05-23T20:05:51,Strategy,$177835.00
2024-05-23T20:05:51,Account,$429375.00
2024-05-23T20:06:07,Profit,$1560.00
2024-05-23T20:06:07,Strategy,$179395.00
2024-05-23T20:06:07,Account,$429395.00
2024-05-23T20:12:51,Loss,$-550.00
2024-05-23T20:12:51,Strategy,$178845.00
2024-05-23T20:12:51,Account,$428845.00
2024-05-23T21:06:11,Profit,$440.00
2024-05-23T21:06:11,Strategy,$179285.00
2024-05-23T21:06:11,Account,$431225.00
2024-05-23T21:06:18,Profit,$840.00
2024-05-23T21:06:18,Strategy,$180125.00
2024-05-23T21:06:18,Account,$430125.00
2024-05-23T21:12:43,Loss,$-825.00
2024-05-23T21:12:43,Strategy,$179300.00
2024-05-23T21:12:43,Account,$429300.00
2024-05-23T21:16:00,Loss,$-1425.00
2024-05-23T21:16:00,Strategy,$177875.00
2024-05-23T21:16:00,Account,$427875.00
2024-05-23T21:50:00,Loss,$-2300.00
2024-05-23T21:50:00,Strategy,$175575.00
2024-05-23T21:50:00,Account,$425575.00
2024-05-23T21:57:51,Loss,$-350.00
2024-05-23T21:57:51,Strategy,$175225.00
2024-05-23T21:57:51,Account,$425225.00
2024-05-23T22:06:09,Loss,$-1150.00
2024-05-23T22:06:09,Strategy,$174075.00
2024-05-23T22:06:09,Account,$424075.00
2024-05-23T22:49:06,Profit,$440.00
2024-05-23T22:49:06,Strategy,$174515.00
2024-05-23T22:49:06,Account,$424555.00
2024-05-23T22:49:06,Profit,$3900.00
2024-05-23T22:49:06,Strategy,$178415.00
2024-05-23T22:49:06,Account,$428425.00
2024-05-24T06:00:00,Loss,$-495.00
2024-05-24T06:00:00,Strategy,$177920.00
2024-05-24T06:00:00,Account,$427920.00
2024-05-24T09:49:05,Loss,$-2075.00
2024-05-24T09:49:05,Strategy,$175845.00
2024-05-24T09:49:05,Account,$425845.00
2024-05-24T15:25:05,Loss,$-275.00
2024-05-24T15:25:05,Strategy,$175570.00
2024-05-24T15:25:05,Account,$425570.00
2024-05-24T15:39:08,Profit,$150.00
2024-05-24T15:39:08,Strategy,$175720.00
2024-05-24T15:39:08,Account,$425720.00
2024-05-24T16:11:09,Loss,$-1375.00
2024-05-24T16:11:09,Strategy,$174345.00
2024-05-24T16:11:09,Account,$424345.00
2024-05-24T17:39:33,Profit,$450.00
2024-05-24T17:39:33,Strategy,$174795.00
2024-05-24T17:39:33,Account,$424795.00
2024-05-24T17:53:36,Loss,$-50.00
2024-05-24T17:53:36,Strategy,$174745.00
2024-05-24T17:53:36,Account,$424745.00
2024-05-24T19:39:57,Loss,$-475.00
2024-05-24T19:39:57,Strategy,$174270.00
2024-05-24T19:39:57,Account,$424270.00
2024-05-24T21:06:37,Loss,$-1650.00
2024-05-24T21:06:37,Strategy,$172620.00
2024-05-24T21:06:37,Account,$422620.00
2024-05-28T13:53:00,Loss,$-1125.00
2024-05-28T13:53:00,Strategy,$171495.00
2024-05-28T13:53:00,Account,$421495.00
2024-05-28T14:52:02,Profit,$100.00
2024-05-28T14:52:02,Strategy,$171595.00
2024-05-28T14:52:02,Account,$421595.00
2024-05-28T15:44:49,Profit,$440.00
2024-05-28T15:44:49,Strategy,$172035.00
